,布絏,ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
1074,2303,2023/3/2 00:00,40281967,2049318699,51.1,51.2,50.5,50.7,-0.6,19066
1075,2303,2023/3/3 00:00,37402848,1922368482,51.3,51.7,51.2,51.3,0.6,16100
1076,2303,2023/3/6 00:00,53518724,2775164452,52,52.1,51.4,51.9,0.6,22144
1077,2303,2023/3/7 00:00,43527496,2242610835,51.5,51.9,51,51.6,-0.3,18655
1078,2303,2023/3/8 00:00,50186671,2600565303,51.4,52.1,51.1,52.1,0.5,21738
1079,2303,2023/3/9 00:00,102359028,5411372841,52.5,53.2,52.4,52.5,0.4,37028
1080,2303,2023/3/10 00:00,46938564,2435873991,52,52.3,51.6,52,-0.5,22225
1081,2303,2023/3/13 00:00,52402352,2730186018,51.8,52.5,51.5,52.5,0.5,17527
1082,2303,2023/3/14 00:00,67385313,3447939468,51.5,51.8,50.7,50.7,-1.8,34678
1083,2303,2023/3/15 00:00,54285213,2813965777,51.5,52.3,51.3,51.7,1,20450
1084,2303,2023/3/16 00:00,38367443,1984452932,51.7,52,51.2,52,0.3,15365
1085,2303,2023/3/17 00:00,93600027,4949827070,53,53.2,52.4,53.2,1.2,35664
1086,2303,2023/3/20 00:00,63692610,3383301141,53.4,53.7,52.7,53.2,0,24859
1087,2303,2023/3/21 00:00,45442640,2405461098,53.5,53.6,52.6,52.8,-0.4,22803
1088,2303,2023/3/22 00:00,53027160,2826362395,53.2,53.5,53,53.5,0.7,21856
1089,2303,2023/3/23 00:00,54255907,2874395226,53,53.3,52.6,53.3,-0.2,21949
1090,2303,2023/3/24 00:00,43299136,2293708367,53.4,53.4,52.7,53.1,-0.2,17674
1091,2303,2023/3/27 00:00,33767713,1781890224,52.8,53.1,52.2,53,-0.1,16413
1092,2303,2023/3/28 00:00,49730803,2602082788,52.7,53,52.1,52.2,-0.8,21072
1093,2303,2023/3/29 00:00,62434606,3220017181,52.1,52.4,51.1,51.5,-0.7,30285
1094,2303,2023/3/30 00:00,39620081,2063805180,52,52.4,51.7,52.1,0.6,14319
1095,2303,2023/3/31 00:00,38703386,2044313401,52.5,53,52.5,52.9,0.8,14033
1096,2303,2023/4/6 00:00,27430596,1443096236,52.6,52.9,52.1,52.8,-0.1,8880
1097,2303,2023/4/7 00:00,17984929,944776977,52.8,53,52.4,52.4,-0.4,7730
1098,2303,2023/4/10 00:00,17688085,923769407,52.5,52.6,52.1,52.1,-0.3,6898
1099,2303,2023/4/11 00:00,42578221,2196574809,51.7,51.9,51.2,51.6,-0.5,16916
1100,2303,2023/4/12 00:00,36777119,1913003209,51.7,52.3,51.6,52.1,0.5,13446
1101,2303,2023/4/13 00:00,41741571,2160419835,51.8,52.2,51.5,51.6,-0.5,13143
1102,2303,2023/4/14 00:00,46803726,2409577784,51.8,52,51.3,51.3,-0.3,16966
1103,2303,2023/4/17 00:00,31006463,1607467032,51.6,52.1,51.4,52,0.7,11391
1104,2303,2023/4/18 00:00,40632988,2123332298,52.1,52.8,51.9,52.1,0.1,16240
1105,2303,2023/4/19 00:00,43662366,2247747820,52.4,52.4,51.2,51.2,-0.9,19033
1106,2303,2023/4/20 00:00,38506016,1960184541,51.3,51.5,50.6,50.7,-0.5,15589
1107,2303,2023/4/21 00:00,40452984,2046992705,51,51.6,50.1,50.1,-0.6,19856
1108,2303,2023/4/24 00:00,46445310,2304774854,50,50,49.35,49.6,-0.5,25947
1109,2303,2023/4/25 00:00,59959548,2929558904,49.6,49.8,48.45,48.5,-1.1,31034
1110,2303,2023/4/26 00:00,68224883,3288467852,48.05,48.65,47.8,48.4,-0.1,23126
1111,2303,2023/4/27 00:00,63139679,3086207893,48.5,49.2,48.5,48.85,0.45,23144
1112,2303,2023/4/28 00:00,59227957,2930190776,49.45,50,49.1,49.1,0.25,18924
1113,2303,2023/5/2 00:00,31621260,1574418800,49.5,50.2,49.25,49.85,0.75,13655
1114,2303,2023/5/3 00:00,29415323,1462831080,49.9,50.2,49.4,49.95,0.1,13572
1115,2303,2023/5/4 00:00,26566563,1317677961,49.8,49.8,49.4,49.65,-0.3,12103
1116,2303,2023/5/5 00:00,21107026,1048202538,49.7,49.95,49.5,49.6,-0.05,9173
1117,2303,2023/5/8 00:00,27878169,1397823924,50.1,50.6,49.95,50,0.4,12193
1118,2303,2023/5/9 00:00,21808342,1088969428,50.1,50.2,49.75,49.95,-0.05,9736
1119,2303,2023/5/10 00:00,29180693,1442745113,49.8,49.8,49.2,49.45,-0.5,13006
1120,2303,2023/5/11 00:00,25401759,1253216409,49.75,49.75,49.1,49.2,-0.25,10918
1121,2303,2023/5/12 00:00,36798915,1792582602,48.8,48.9,48.5,48.7,-0.5,16318
1122,2303,2023/5/15 00:00,45492702,2191408321,48.7,48.8,47.9,48.1,-0.6,20962
1123,2303,2023/5/16 00:00,36853738,1796143239,48.45,49,48.45,48.8,0.7,15598
1124,2303,2023/5/17 00:00,45854527,2249778929,48.9,49.3,48.65,49.25,0.45,24763
1125,2303,2023/5/18 00:00,41997647,2101493370,49.95,50.3,49.7,50.2,0.95,19682
1126,2303,2023/5/19 00:00,55935310,2796310368,50.5,50.5,49.75,50,-0.2,21264
1127,2303,2023/5/22 00:00,75830209,3704151926,49.5,49.6,48.7,48.9,-1.1,37500
1128,2303,2023/5/23 00:00,40015708,1958988444,48.85,49.2,48.8,48.9,0,17028
1129,2303,2023/5/24 00:00,27161064,1331088745,48.8,49.15,48.7,49.15,0.25,12750
1130,2303,2023/5/25 00:00,43475875,2126859273,49.3,49.4,48.7,48.9,-0.25,16946
1131,2303,2023/5/26 00:00,127178822,6379364421,49.05,50.8,49,50.4,1.5,46222
1132,2303,2023/5/29 00:00,81234310,4198630040,52.3,52.8,51.1,51.2,0.8,32452
1133,2303,2023/5/30 00:00,55668826,2867151774,51.2,51.8,50.6,51.6,0.4,22777
1134,2303,2023/5/31 00:00,112736308,5829099818,51.4,51.8,51.1,51.8,0.2,16756
1135,2303,2023/6/1 00:00,56269465,2850393651,51.3,51.3,50.3,50.8,-1,30164
1136,2303,2023/6/2 00:00,46446924,2377260197,51,51.4,50.6,51.4,0.6,18880
1137,2303,2023/6/5 00:00,28214498,1439021698,51.4,51.5,50.8,50.9,-0.5,12560
1138,2303,2023/6/6 00:00,35065503,1772498975,50.8,50.9,50.4,50.5,-0.4,15682
1139,2303,2023/6/7 00:00,41841071,2146209572,50.9,51.5,50.7,51.3,0.8,16729
1140,2303,2023/6/8 00:00,38488584,1982716556,51.2,51.7,51.1,51.5,0.2,16675
1141,2303,2023/6/9 00:00,52885328,2751876437,51.9,52.4,51.7,52.3,0.8,25538
1142,2303,2023/6/12 00:00,43324958,2270631791,52.4,52.6,52,52.6,0.3,19003
1143,2303,2023/6/13 00:00,62668295,3330755537,53.1,53.3,52.9,53.2,0.6,26235
1144,2303,2023/6/14 00:00,51087797,2729773798,53.5,53.6,53.3,53.5,0.3,20464
1145,2303,2023/6/15 00:00,76872686,4166322406,53.8,54.6,53.8,54.5,1,34597
1146,2303,2023/6/16 00:00,85125854,4596742131,54.3,54.5,53.2,54.5,0,27093
1147,2303,2023/6/19 00:00,45509680,2452555432,53.7,54.3,53.6,53.8,-0.7,18339
1148,2303,2023/6/20 00:00,67192640,3611661273,53.6,54,53.5,53.7,-0.1,16368
1149,2303,2023/6/21 00:00,82353767,4396850907,52.8,53.9,52.8,53.9,0.2,21671
1150,2303,2023/6/26 00:00,89629372,4785624994,53.3,53.8,53.2,53.3,-0.6,25031
1151,2303,2023/6/27 00:00,146810556,7286874679,50,50,49.05,49.05,X0.00,45769
1152,2303,2023/6/28 00:00,33543509,1653079525,49.5,49.5,49.1,49.1,0.05,15179
1153,2303,2023/6/29 00:00,50112009,2440493812,49.35,49.35,48.5,48.5,-0.6,26556
1154,2303,2023/6/30 00:00,44533965,2151795484,48.35,48.75,48.05,48.5,0,18730
1155,2303,2023/7/3 00:00,52972111,2573598416,49,49.2,48.25,48.25,-0.25,28023
1156,2303,2023/7/4 00:00,30856539,1500613670,48.5,48.8,48.45,48.8,0.55,12524
1157,2303,2023/7/5 00:00,28677270,1391498073,48.95,49,48.35,48.35,-0.45,15426
1158,2303,2023/7/6 00:00,41894669,2024067821,48,48.8,48,48.15,-0.2,18772
1159,2303,2023/7/7 00:00,39817906,1927984514,48.05,48.95,48,48.35,0.2,16223
1160,2303,2023/7/10 00:00,34464583,1662115852,48.6,48.75,48,48.1,-0.25,14752
1161,2303,2023/7/11 00:00,31638103,1529729670,48.55,48.7,48.2,48.5,0.4,14045
1162,2303,2023/7/12 00:00,62885734,3004407502,48.25,48.45,47.6,47.75,-0.75,34246
1163,2303,2023/7/13 00:00,52857548,2524514142,47.85,48.25,47.5,47.5,-0.25,25567
1164,2303,2023/7/14 00:00,58063608,2808130131,47.85,48.8,47.8,48.25,0.75,21950
1165,2303,2023/7/17 00:00,47915206,2312707552,48.25,48.7,47.65,48.45,0.2,24303
1166,2303,2023/7/18 00:00,26766336,1293790962,48.75,48.8,48.15,48.2,-0.25,11898
1167,2303,2023/7/19 00:00,49979016,2387680882,48.3,48.5,47.45,47.5,-0.7,27236
1168,2303,2023/7/20 00:00,87937056,4072989930,47.05,47.1,46,46.1,-1.4,52795
1169,2303,2023/7/21 00:00,97411169,4386502159,45,45.45,44.7,45.2,-0.9,41395
1170,2303,2023/7/24 00:00,51852629,2345390806,45.05,45.9,44.85,45.05,-0.15,22824
1171,2303,2023/7/25 00:00,36505190,1664595401,45.45,45.9,45.2,45.65,0.6,16989
1172,2303,2023/7/26 00:00,39083302,1776865274,45.75,45.95,45.1,45.1,-0.55,19022
1173,2303,2023/7/27 00:00,61431490,2828891719,45.1,46.7,45.05,46.15,1.05,25119
1174,2303,2023/7/28 00:00,50417639,2368112180,46.65,47.3,46.3,47.05,0.9,24271
1175,2303,2023/7/31 00:00,53690313,2520175092,47.35,47.5,46.65,47,-0.05,20497
1176,2303,2023/8/1 00:00,24221458,1136581455,47,47.15,46.7,47,0,10445
1177,2303,2023/8/2 00:00,34959173,1637612503,46.7,47.45,46.5,46.65,-0.35,16531
1178,2303,2023/8/4 00:00,33260944,1543947432,46.5,46.7,46.1,46.5,-0.15,12568
1179,2303,2023/8/7 00:00,29058701,1351273836,46.3,46.75,46.3,46.4,-0.1,11250
1180,2303,2023/8/8 00:00,55313334,2530944669,46.4,46.4,45.55,45.55,-0.85,24610
1181,2303,2023/8/9 00:00,26156073,1191174000,45.55,45.75,45.3,45.6,0.05,11391
1182,2303,2023/8/10 00:00,38798375,1756564044,45.45,45.9,45.05,45.15,-0.45,19520
1183,2303,2023/8/11 00:00,15876057,722399472,45.35,45.8,45.3,45.35,0.2,8121
1184,2303,2023/8/14 00:00,36020419,1620625883,45,45.2,44.9,45,-0.35,14338
1185,2303,2023/8/15 00:00,21940399,994714002,45.15,45.5,45.05,45.45,0.45,7918
1186,2303,2023/8/16 00:00,77824562,3421479688,44.7,44.75,43.6,43.75,-1.7,44990
1187,2303,2023/8/17 00:00,55712890,2398938283,43.1,43.7,42.4,43.6,-0.15,28113
1188,2303,2023/8/18 00:00,37697680,1656964530,43.3,44.45,43.2,43.8,0.2,15902
1189,2303,2023/8/21 00:00,22996226,1004614908,43.9,44.2,43.5,43.65,-0.15,12723
1190,2303,2023/8/22 00:00,39803722,1737880925,43.95,44.15,43.5,43.6,-0.05,8397
1191,2303,2023/8/23 00:00,37799803,1637771391,43.55,43.6,42.95,43.4,-0.2,15962
1192,2303,2023/8/24 00:00,38399428,1694270957,43.9,44.4,43.65,44.35,0.95,14705
1193,2303,2023/8/25 00:00,37418365,1636430726,43.95,44.2,43.5,43.5,-0.85,18114
1194,2303,2023/8/28 00:00,84126718,3814905998,43.85,46.7,43.8,44.8,1.3,37603
1195,2303,2023/8/29 00:00,37852110,1715347068,45.5,45.8,45.05,45.3,0.5,18633
1196,2303,2023/8/30 00:00,46702986,2152818209,45.85,46.4,45.75,46.4,1.1,21714
1197,2303,2023/8/31 00:00,65180104,2991482192,46.6,46.6,45.5,45.5,-0.9,21932
1198,2303,2023/9/1 00:00,30315102,1393087844,46,46.15,45.7,45.95,0.45,11394
1199,2303,2023/9/4 00:00,23302058,1070604320,46.1,46.15,45.75,46,0.05,10249
1200,2303,2023/9/5 00:00,31988117,1478335556,46.15,46.55,45.8,46.55,0.55,12711
1201,2303,2023/9/6 00:00,38798427,1809684418,46.9,47,46.35,46.7,0.15,14793
1202,2303,2023/9/7 00:00,36684794,1684831610,46.15,46.25,45.7,45.75,-0.95,17494
1203,2303,2023/9/8 00:00,27449624,1252482975,45.3,45.95,45.2,45.7,-0.05,13508
1204,2303,2023/9/11 00:00,25787937,1184259556,45.75,46.1,45.55,46.05,0.35,11809
1205,2303,2023/9/12 00:00,36415167,1694736722,46.1,46.8,45.85,46.8,0.75,16185
1206,2303,2023/9/13 00:00,43525739,2052119727,47,47.4,46.95,47.1,0.3,19387
1207,2303,2023/9/14 00:00,27184070,1287067233,47.4,47.55,47.2,47.35,0.25,13654
1208,2303,2023/9/15 00:00,41872842,1983098130,47.45,47.6,46.85,47.6,0.25,13832
1209,2303,2023/9/18 00:00,42705491,1992880299,46.9,47.2,46.3,46.5,-1.1,16467
1210,2303,2023/9/19 00:00,22176897,1027229552,46.5,46.6,46.2,46.2,-0.3,11455
1211,2303,2023/9/20 00:00,29573407,1358086579,46.05,46.2,45.75,45.9,-0.3,12608
1212,2303,2023/9/21 00:00,31122172,1420571609,45.65,45.9,45.4,45.65,-0.25,13103
1213,2303,2023/9/22 00:00,31014824,1403024209,45.1,45.4,45.1,45.35,-0.3,14430
1214,2303,2023/9/25 00:00,35022874,1598230633,45.5,46.3,45.25,45.65,0.3,12770
1215,2303,2023/9/26 00:00,51261726,2308601038,45.55,45.6,44.75,44.75,-0.9,23989
1216,2303,2023/9/27 00:00,39260474,1739961252,44.45,44.65,44.15,44.4,-0.35,18636
1217,2303,2023/9/28 00:00,33138746,1494055058,44.75,45.3,44.7,45.2,0.8,10425
1218,2303,2023/10/2 00:00,25428183,1162309309,45.95,45.95,45.5,45.75,0.55,11853
1219,2303,2023/10/3 00:00,22738517,1035656813,45.7,45.9,45.25,45.25,-0.5,10458
1220,2303,2023/10/4 00:00,57163636,2527376012,44.5,44.7,44,44.1,-1.15,26277
1221,2303,2023/10/5 00:00,45430518,2043756319,44.45,45.35,44.3,45.15,1.05,16294
1222,2303,2023/10/6 00:00,17805502,805642099,45.5,45.5,45.05,45.2,0.05,8175
1223,2303,2023/10/11 00:00,84261769,3917165467,46.05,46.9,45.85,46.9,1.7,34458
1224,2303,2023/10/12 00:00,42182292,1972508832,47,47.05,46.25,47,0.1,20255
1225,2303,2023/10/13 00:00,42216874,1978883847,46.8,47.2,46.4,47,0,14301
1226,2303,2023/10/16 00:00,64667261,3044240742,46.35,47.5,46.1,47.15,0.15,26936
1227,2303,2023/10/17 00:00,106480362,5112724990,47.5,48.4,47.45,48.2,1.05,42691
1228,2303,2023/10/18 00:00,129644761,6315112702,48.3,49.15,47.85,48.45,0.25,56279
1229,2303,2023/10/19 00:00,104000318,5102493539,48.85,49.3,48.2,49.3,0.85,44936
1230,2303,2023/10/20 00:00,97148484,4778623497,49.5,49.95,48.55,48.7,-0.6,58056
1231,2303,2023/10/23 00:00,46566045,2268789380,48.65,49.2,48.5,48.6,-0.1,19319
1232,2303,2023/10/24 00:00,71519603,3443722700,48.8,49.2,47.4,48.3,-0.3,38065
1233,2303,2023/10/25 00:00,54853164,2676729160,48.45,49.2,48,49.05,0.75,22983
1234,2303,2023/10/26 00:00,100500655,4719808619,46.95,47.35,46.7,46.8,-2.25,44577
1235,2303,2023/10/27 00:00,42770047,1997541438,46.95,46.95,46.35,46.6,-0.2,17218
1236,2303,2023/10/30 00:00,34601022,1606129177,46.7,46.8,46.15,46.4,-0.2,15633
1237,2303,2023/10/31 00:00,44460541,2057102814,46.4,46.5,46.1,46.2,-0.2,15863
1238,2409,2018/10/1 00:00,29416419,378166138,12.9,13,12.75,12.8,-0.1,4192
1239,2409,2018/10/2 00:00,17636698,224744481,12.8,12.85,12.7,12.75,-0.05,4491
1240,2409,2018/10/3 00:00,12335940,157488670,12.75,12.85,12.7,12.8,0.05,2369
1241,2409,2018/10/4 00:00,28297192,356914277,12.75,12.75,12.55,12.55,-0.25,6701
1242,2409,2018/10/5 00:00,36640229,455757171,12.5,12.55,12.3,12.4,-0.15,6445
1243,2409,2018/10/8 00:00,23344616,289669819,12.25,12.55,12.25,12.4,0,4169
1244,2409,2018/10/9 00:00,23116054,288194512,12.5,12.55,12.35,12.5,0.1,3799
1245,2409,2018/10/11 00:00,97989305,1139138888,11.9,12,11.25,11.3,-1.2,15109
1246,2409,2018/10/12 00:00,32606877,379213957,11.4,11.85,11.35,11.85,0.55,7459
1247,2409,2018/10/15 00:00,23166623,271112702,11.8,11.85,11.6,11.7,-0.15,3587
1248,2409,2018/10/16 00:00,22112587,256422951,11.6,11.75,11.5,11.55,-0.15,4291
1249,2409,2018/10/17 00:00,21561142,251440478,11.75,11.8,11.6,11.7,0.15,4297
1250,2409,2018/10/18 00:00,15415309,178743553,11.7,11.75,11.5,11.5,-0.2,3369
1251,2409,2018/10/19 00:00,60389303,692968831,11.35,11.65,11.2,11.5,0,5106
1252,2409,2018/10/22 00:00,25190019,292296204,11.5,11.75,11.3,11.65,0.15,4117
1253,2409,2018/10/23 00:00,34930777,398519762,11.5,11.65,11.25,11.35,-0.3,6053
1254,2409,2018/10/24 00:00,46866194,544370430,11.45,11.8,11.35,11.75,0.4,7180
1255,2409,2018/10/25 00:00,53953650,615664591,11.4,11.7,11.3,11.3,-0.45,6398
1256,2409,2018/10/26 00:00,40264700,464344640,11.45,11.7,11.4,11.5,0.2,5736
1257,2409,2018/10/29 00:00,42923569,506524595,11.6,11.9,11.55,11.9,0.4,9070
1258,2409,2018/10/30 00:00,22465593,264917603,11.95,11.95,11.7,11.75,-0.15,3544
1259,2409,2018/10/31 00:00,58566649,705941299,12.2,12.2,11.9,12.2,0.45,6143
1260,2409,2018/11/1 00:00,87102803,1036389606,11.95,12.15,11.7,11.75,-0.45,10839
1261,2409,2018/11/2 00:00,29524263,347838615,11.9,11.95,11.7,11.7,-0.05,4699
1262,2409,2018/11/5 00:00,35540309,412952919,11.65,11.75,11.55,11.65,-0.05,4580
1263,2409,2018/11/6 00:00,52587660,624594504,11.7,11.95,11.65,11.9,0.25,7740
1264,2409,2018/11/7 00:00,25981240,312184180,12,12.1,11.9,12.05,0.15,5728
1265,2409,2018/11/8 00:00,38587657,469688885,12.2,12.25,12.05,12.2,0.15,7110
1266,2409,2018/11/9 00:00,27247357,331587206,12.2,12.2,12.1,12.2,0,5910
1267,2409,2018/11/12 00:00,32276345,397584424,12.1,12.4,12.1,12.35,0.15,5846
1268,2409,2018/11/13 00:00,28635393,351547430,12.1,12.4,12.1,12.4,0.05,4578
1269,2409,2018/11/14 00:00,39128822,488412863,12.45,12.55,12.35,12.55,0.15,6765
1270,2409,2018/11/15 00:00,30827734,388170690,12.6,12.65,12.45,12.6,0.05,5963
1271,2409,2018/11/16 00:00,35978309,455994248,12.7,12.75,12.55,12.75,0.15,6717
1272,2409,2018/11/19 00:00,17307540,220123453,12.75,12.75,12.65,12.75,0,3516
1273,2409,2018/11/20 00:00,19797248,247502010,12.65,12.65,12.4,12.4,-0.35,4314
1274,2409,2018/11/21 00:00,33655649,416135509,12.3,12.55,12.25,12.55,0.15,5639
1275,2409,2018/11/22 00:00,12057824,149749458,12.5,12.55,12.35,12.4,-0.15,2354
1276,2409,2018/11/23 00:00,23672980,295153038,12.3,12.55,12.3,12.5,0.1,3517
1277,2409,2018/11/26 00:00,15916854,200458590,12.55,12.7,12.5,12.6,0.1,2930
1278,2409,2018/11/27 00:00,27856594,353320295,12.55,12.75,12.5,12.7,0.1,4901
1279,2409,2018/11/28 00:00,20163779,257090563,12.7,12.8,12.65,12.8,0.1,4280
1280,2409,2018/11/29 00:00,24675726,315631050,12.9,12.9,12.7,12.7,-0.1,4900
1281,2409,2018/11/30 00:00,40392222,510638913,12.7,12.85,12.55,12.55,-0.15,3819
1282,2409,2018/12/3 00:00,31416737,400093414,12.7,12.85,12.65,12.7,0.15,3698
1283,2409,2018/12/4 00:00,30224449,386279156,12.7,12.85,12.7,12.75,0.05,4337
1284,2409,2018/12/5 00:00,16492032,207364490,12.55,12.65,12.5,12.55,-0.2,2685
1285,2409,2018/12/6 00:00,34194930,425828119,12.55,12.6,12.35,12.5,-0.05,5356
1286,2409,2018/12/7 00:00,23829119,299474909,12.5,12.65,12.5,12.55,0.05,4442
1287,2409,2018/12/10 00:00,18439006,227410210,12.4,12.45,12.2,12.35,-0.2,3293
1288,2409,2018/12/11 00:00,15675715,193828812,12.4,12.45,12.3,12.35,0,3916
1289,2409,2018/12/12 00:00,19385277,240458001,12.45,12.45,12.35,12.4,0.05,3140
1290,2409,2018/12/13 00:00,14746460,183272535,12.4,12.45,12.4,12.45,0.05,3309
1291,2409,2018/12/14 00:00,17399645,215281822,12.4,12.45,12.3,12.4,-0.05,2645
1292,2409,2018/12/17 00:00,12221402,150333303,12.3,12.35,12.25,12.3,-0.1,2181
1293,2409,2018/12/18 00:00,53647572,659892567,12.3,12.45,12.2,12.4,0.1,5260
1294,2409,2018/12/19 00:00,13731032,170248875,12.4,12.45,12.35,12.45,0.05,3977
1295,2409,2018/12/20 00:00,14559572,179796118,12.3,12.4,12.3,12.35,-0.1,2277
1296,2409,2018/12/21 00:00,24783900,303290369,12.35,12.35,12.2,12.2,-0.15,2522
1297,2409,2018/12/22 00:00,6584494,80791134,12.2,12.45,12.15,12.45,0.25,1508
1298,2409,2018/12/24 00:00,15786194,193432654,12.35,12.35,12.2,12.2,-0.25,2528
1299,2409,2018/12/25 00:00,14475785,174439970,12,12.15,12,12,-0.2,2125
1300,2409,2018/12/26 00:00,14088389,168951586,12,12.1,11.9,12,0,2424
1301,2409,2018/12/27 00:00,10994370,133738475,12.15,12.2,12.1,12.2,0.2,2685
1302,2409,2018/12/28 00:00,11530805,140999605,12.2,12.3,12.1,12.3,0.1,1999
1303,2409,2019/1/2 00:00,15675587,188902542,12.3,12.3,11.95,11.95,-0.35,3260
1304,2409,2019/1/3 00:00,16088720,191986818,11.9,12,11.9,11.9,-0.05,3385
1305,2409,2019/1/4 00:00,21044818,250968944,11.85,12.05,11.75,11.9,0,3079
1306,2409,2019/1/7 00:00,15568012,188085575,12.1,12.15,11.95,12.1,0.2,3610
1307,2409,2019/1/8 00:00,12132098,147624472,12.15,12.2,12.1,12.15,0.05,3657
1308,2409,2019/1/9 00:00,29407122,365161413,12.3,12.45,12.3,12.45,0.3,6461
1309,2409,2019/1/10 00:00,26465106,328509895,12.4,12.5,12.3,12.45,0,3909
1310,2409,2019/1/11 00:00,17409982,216624610,12.45,12.5,12.4,12.45,0,3035
1311,2409,2019/1/14 00:00,11799491,146941509,12.5,12.5,12.4,12.45,0,2328
1312,2409,2019/1/15 00:00,21480504,269012761,12.5,12.55,12.45,12.55,0.1,4172
1313,2409,2019/1/16 00:00,22360602,278240360,12.5,12.6,12.35,12.4,-0.15,3866
1314,2409,2019/1/17 00:00,20305833,252330547,12.4,12.5,12.35,12.45,0.05,3259
1315,2409,2019/1/18 00:00,16153175,201117630,12.45,12.5,12.4,12.45,0,3203
1316,2409,2019/1/21 00:00,20921896,260654518,12.5,12.5,12.4,12.45,0,3081
1317,2409,2019/1/22 00:00,15354817,189116682,12.45,12.45,12.25,12.3,-0.15,3112
1318,2409,2019/1/23 00:00,10937487,135140688,12.35,12.4,12.3,12.4,0.1,2482
1319,2409,2019/1/24 00:00,16663736,207223300,12.45,12.5,12.4,12.45,0.05,2600
1320,2409,2019/1/25 00:00,33010558,415702723,12.5,12.65,12.45,12.65,0.2,5467
1321,2409,2019/1/28 00:00,19077889,238943756,12.6,12.6,12.45,12.6,-0.05,3931
1322,2409,2019/1/29 00:00,43147463,546023503,12.55,12.75,12.5,12.75,0.15,6095
1323,2409,2019/1/30 00:00,117921504,1418836029,12.3,12.35,11.9,11.9,-0.85,16303
1324,2409,2019/2/11 00:00,132739168,1509285584,11.5,11.55,11.25,11.25,-0.65,20637
1325,2409,2019/2/12 00:00,153191952,1667619612,10.9,11,10.75,10.95,-0.3,22393
1326,2409,2019/2/13 00:00,110102271,1203663181,10.75,11.05,10.75,10.95,0,13058
1327,2409,2019/2/14 00:00,72394338,801854622,11.05,11.2,10.95,11.05,0.1,11031
1328,2409,2019/2/15 00:00,55288370,606468179,11,11.05,10.9,10.9,-0.15,8781
1329,2409,2019/2/18 00:00,36837685,405809385,10.95,11.1,10.9,11,0.1,7571
1330,2409,2019/2/19 00:00,19236433,212134613,11.05,11.1,10.95,11,0,3627
1331,2409,2019/2/20 00:00,44378859,491779309,11.05,11.15,11,11.1,0.1,9563
1332,2409,2019/2/21 00:00,64319854,704944478,11.1,11.15,10.9,10.95,-0.15,9423
1333,2409,2019/2/22 00:00,56365924,617973178,10.95,11.05,10.9,11.05,0.1,9200
1334,2409,2019/2/25 00:00,43398866,479385386,11.05,11.1,11,11.05,0,5845
1335,2409,2019/2/26 00:00,42614084,472516911,11.05,11.15,11,11.1,0.05,7646
1336,2409,2019/2/27 00:00,94111561,1072819113,11.25,11.5,11.25,11.35,0.25,14853
1337,2409,2019/3/4 00:00,60925998,690864730,11.3,11.5,11.2,11.4,0.05,9465
1338,2409,2019/3/5 00:00,39535572,451818154,11.45,11.5,11.35,11.4,0,6681
1339,2409,2019/3/6 00:00,76604890,891511916,11.5,11.7,11.5,11.7,0.3,12596
1340,2409,2019/3/7 00:00,35949981,416701198,11.7,11.75,11.5,11.6,-0.1,6207
1341,2409,2019/3/8 00:00,40860952,471059196,11.55,11.65,11.4,11.55,-0.05,5629
1342,2409,2019/3/11 00:00,44387974,515931408,11.5,11.8,11.45,11.5,-0.05,7643
1343,2409,2019/3/12 00:00,38806510,452793215,11.6,11.75,11.6,11.65,0.15,7227
1344,2409,2019/3/13 00:00,76250334,885607069,11.55,11.7,11.55,11.6,-0.05,4789
1345,2409,2019/3/14 00:00,61157946,704211159,11.6,11.65,11.4,11.4,-0.2,5821
1346,2409,2019/3/15 00:00,116468228,1338842312,11.4,11.6,11.4,11.45,0.05,5942
1347,2409,2019/3/18 00:00,19277009,222744752,11.55,11.6,11.5,11.55,0.1,2719
1348,2409,2019/3/19 00:00,40889268,468342564,11.55,11.55,11.4,11.4,-0.15,5140
1349,2409,2019/3/20 00:00,45811574,524020836,11.45,11.55,11.35,11.45,0.05,5927
1350,2409,2019/3/21 00:00,29068081,332155580,11.45,11.5,11.4,11.4,-0.05,4121
1351,2409,2019/3/22 00:00,70180717,811679491,11.5,11.65,11.45,11.6,0.2,8589
1352,2409,2019/3/25 00:00,39610871,452487154,11.5,11.6,11.4,11.5,-0.1,6991
1353,2409,2019/3/26 00:00,18766610,216604514,11.6,11.6,11.5,11.55,0.05,3428
1354,2409,2019/3/27 00:00,30816129,352344037,11.55,11.55,11.4,11.4,-0.15,5093
1355,2409,2019/3/28 00:00,41614262,469509192,11.4,11.45,11.2,11.2,-0.2,7662
1356,2409,2019/3/29 00:00,30967472,349890908,11.25,11.35,11.2,11.35,0.15,4011
1357,2409,2019/4/1 00:00,14698617,166377632,11.35,11.4,11.3,11.3,-0.05,3784
1358,2409,2019/4/2 00:00,25354810,286039689,11.35,11.35,11.2,11.25,-0.05,8279
1359,2409,2019/4/3 00:00,23390033,264527836,11.3,11.35,11.25,11.3,0.05,4314
1360,2409,2019/4/8 00:00,24579242,281413527,11.4,11.5,11.35,11.5,0.2,6436
1361,2409,2019/4/9 00:00,43122671,496676798,11.5,11.6,11.45,11.55,0.05,4787
